CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/28/2016,12:30,,,40.619373,-74.1642,"(40.619373, -74.1642)",Staten Island Expy              ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3447436,Tractor Truck Diesel,4 dr sedan,,,
05/28/2016,20:10,BROOKLYN,11216,40.678272,-73.944626,"(40.678272, -73.944626)",,,1381      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3447323,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,16:00,MANHATTAN,10019,40.762394,-73.97861,"(40.762394, -73.97861)",AVENUE OF THE AMERICAS          ,WEST 54 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Other Vehicular,,,,3448275,Sedan,Sedan,,,
05/28/2016,13:00,QUEENS,11385,40.704525,-73.86939,"(40.704525, -73.86939)",78 ROAD                         ,79 LANE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3451488,4 dr sedan,4 dr sedan,,,
05/28/2016,18:50,,,40.715065,-73.94217,"(40.715065, -73.94217)",WOODPOINT ROAD                  ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3451180,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,7:20,BROOKLYN,11221,40.693455,-73.92522,"(40.693455, -73.92522)",BUSHWICK AVENUE                 ,HARMAN STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3450943,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,18:50,BROOKLYN,11205,40.69312,-73.96882,"(40.69312, -73.96882)",MYRTLE AVENUE                   ,CLINTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3451063,4 dr sedan,Taxi,,,
05/28/2016,21:10,BRONX,10452,40.84543,-73.91399,"(40.84543, -73.91399)",JEROME AVENUE                   ,EAST 174 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3453177,4 dr sedan,4 dr sedan,,,
05/28/2016,9:42,QUEENS,11354,40.760952,-73.83032,"(40.760952, -73.83032)",,,136-20    38 AVENUE                     ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3446618,4 dr sedan,4 dr sedan,,,
05/28/2016,14:00,QUEENS,11694,40.581917,-73.82978,"(40.581917, -73.82978)",BEACH 108 STREET                ,ROCKAWAY BEACH BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3451214,4 dr sedan,2 dr sedan,,,
05/28/2016,16:46,BRONX,10464,40.86569,-73.80516,"(40.86569, -73.80516)",,,1         ORCHARD BEACH ROAD            ,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Unspecified,,,,3453222,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,11:00,QUEENS,11423,40.71705,-73.75977,"(40.71705, -73.75977)",202 STREET                      ,90 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3451408,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,22:50,,,40.84481,-73.92579,"(40.84481, -73.92579)",Cross Bronx Expy                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3446723,Convertible,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,0:00,QUEENS,11414,40.664783,-73.832726,"(40.664783, -73.832726)",,,155-02    102 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3446599,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,2:00,QUEENS,11433,40.7055,-73.78886,"(40.7055, -73.78886)",170 STREET                      ,93 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3451404,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,5:15,,,40.7681,-73.90512,"(40.7681, -73.90512)",Grand Central Pkwy              ,,,1,0,0,0,0,0,1,0,Tire Failure/Inadequate,,,,,3447139,2 dr sedan,,,,
05/28/2016,18:20,QUEENS,11356,40.781647,-73.83365,"(40.781647, -73.83365)",,,135-08    20 AVENUE                     ,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3446815,,,,,
05/28/2016,16:46,MANHATTAN,10026,40.802696,-73.949196,"(40.802696, -73.949196)",WEST 117 STREET                 ,LENOX AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3458424,4 dr sedan,4 dr sedan,,,
05/28/2016,14:23,BROOKLYN,11211,40.710476,-73.963844,"(40.710476, -73.963844)",SOUTH 6 STREET                  ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3453751,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,20:30,,,40.5953,-74.1619,"(40.5953, -74.1619)",RICHMOND AVENUE                 ,ROCKLAND AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3454864,Sedan,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,
05/28/2016,14:00,,,40.671932,-73.85165,"(40.671932, -73.85165)",NORTH CONDUIT AVENUE            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3451716,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,17:45,,,40.7681,-73.90512,"(40.7681, -73.90512)",Grand Central Pkwy              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3446826,Taxi,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,22:50,BRONX,10466,40.895847,-73.85604,"(40.895847, -73.85604)",,,4301      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3447252,4 dr sedan,,,,
05/28/2016,0:30,QUEENS,11374,40.72697,-73.86707,"(40.72697, -73.86707)",ALDERTON STREET                 ,63 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3452240,4 dr sedan,,,,
05/28/2016,10:42,BROOKLYN,11215,40.666077,-73.995224,"(40.666077, -73.995224)",17 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3450427,4 dr sedan,4 dr sedan,,,
05/28/2016,17:53,MANHATTAN,10013,40.714233,-73.99957,"(40.714233, -73.99957)",,,18        MULBERRY STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Speed,,,,3446666,Sedan,4 dr sedan,,,
05/28/2016,20:40,BROOKLYN,11212,40.65473,-73.90692,"(40.65473, -73.90692)",ROCKAWAY AVENUE                 ,LINDEN BOULEVARD,,3,0,0,0,1,0,2,0,Lost Consciousness,Unspecified,Unspecified,,,3450483,Station Wagon/Sport Utility Vehicle,Bike,4 dr sedan,,
05/28/2016,16:23,MANHATTAN,10002,40.714268,-73.99415,"(40.714268, -73.99415)",FORSYTH STREET                  ,DIVISION STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Turning Improperly,,,,3447608,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,22:15,,,40.729847,-73.87714,"(40.729847, -73.87714)",Ramp                            ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3447082,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,20:00,,,40.88953,-73.86565,"(40.88953, -73.86565)",Bronx River Pkwy                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3447251,4 dr sedan,Station Wagon/Sport Utility Vehicle,4 dr sedan,,
05/28/2016,22:20,,,40.687138,-73.75136,"(40.687138, -73.75136)",197 STREET                      ,122 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3452330,4 dr sedan,4 dr sedan,,,
05/28/2016,19:00,,,,,,,,SCHOLES STREET                          ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3447347,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,1:00,MANHATTAN,10028,40.77818,-73.95655,"(40.77818, -73.95655)",LEXINGTON AVENUE                ,EAST 84 STREET,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3448408,4 dr sedan,Tractor Truck Diesel,,,
05/28/2016,13:34,QUEENS,11354,40.759663,-73.8298,"(40.759663, -73.8298)",,,136-01    ROOSEVELT AVENUE              ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3446621,4 dr sedan,G PAS,,,
05/28/2016,7:00,BRONX,10469,40.872158,-73.8501,"(40.872158, -73.8501)",,,1266      EAST GUN HILL ROAD            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3446973,Sedan,,,,
05/28/2016,13:25,,,40.578537,-74.169556,"(40.578537, -74.169556)",,,2795      RICHMOND AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3446659,4 dr sedan,4 dr sedan,,,
05/28/2016,15:15,BROOKLYN,11207,40.66278,-73.88086,"(40.66278, -73.88086)",LINDEN BOULEVARD                ,ASHFORD STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3453608,delv,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,10:20,BROOKLYN,11225,40.87721,-73.845894,"(40.87721, -73.845894)",,,488       MAPLE STREET                  ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3447247,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,18:00,,,40.725933,-73.90073,"(40.725933, -73.90073)",Long Island Expy                ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3446808,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,19:15,QUEENS,11368,40.748013,-73.856834,"(40.748013, -73.856834)",,,108-40    45 AVENUE                     ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3447129,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,19:00,BROOKLYN,11220,40.635494,-74.00957,"(40.635494, -74.00957)",60 STREET                       ,8 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,,,,3450433,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
05/28/2016,0:00,BRONX,10469,40.88219,-73.85066,"(40.88219, -73.85066)",EAST 222 STREET                 ,LACONIA AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,,,,,3449334,4 dr sedan,,,,
05/28/2016,7:35,QUEENS,11361,,,,,,212-08    33 AVENUE                     ,1,0,0,0,0,0,1,0,Illnes,,,,,3449506,4 dr sedan,,,,
05/28/2016,15:45,,,40.7681,-73.90512,"(40.7681, -73.90512)",Grand Central Pkwy              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3446825,4 dr sedan,4 dr sedan,,,
05/28/2016,13:00,QUEENS,11434,40.660347,-73.767975,"(40.660347, -73.767975)",147 AVENUE                      ,BREWER BOULEVARD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3451625,4 dr sedan,4 dr sedan,,,
05/28/2016,23:12,,,40.677483,-73.93033,"(40.677483, -73.93033)",UTICA AVENUE                    ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453691,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
05/28/2016,15:10,BROOKLYN,11214,40.61355,-73.999695,"(40.61355, -73.999695)",,,7709      17 AVENUE                     ,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3446750,4 dr sedan,Taxi,,,
05/28/2016,2:42,MANHATTAN,10037,40.818874,-73.93739,"(40.818874, -73.93739)",,,653       LENOX AVENUE                  ,1,0,1,0,0,0,0,0,Unspecified,,,,,3446915,Station Wagon/Sport Utility Vehicle,,,,
05/28/2016,9:30,QUEENS,11355,40.752262,-73.83446,"(40.752262, -73.83446)",,,131-35    AVERY AVENUE                  ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3446616,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
